SKU_ID,Item_Cost,Item_Count,Total_Cost,Lead_Time,Shelf_Life,EOQ,Lead_Time_Variability,Seasonality,Warehouse_Location,Customer_Reviews,Historical_Sales_Data,Demand_Fluctuation,ABC_Classification
SKU1607,23.1,45,1089,2,90,235,medium,none,Pune,0.8,55,decreasing,B
SKU1608,17.5,50,875,6,210,235,medium,none,Mumbai,1,60,decreasing,A
SKU1609,16.5,55,907,2,90,230,medium,none,Pune,0.6,45,decreasing,B
SKU1610,21.7,40,868,2,90,225,medium,none,Pune,0.7,50,decreasing,B
SKU1611,15.1,65,982,6,210,225,medium,none,Mumbai,0.9,55,decreasing,A
SKU1612,14.2,70,994,2,90,220,medium,none,Pune,0.5,40,decreasing,B
SKU1613,19.8,50,990,2,90,215,medium,none,Pune,0.6,45,decreasing,B
SKU1614,13.7,75,1028,6,210,215,medium,none,Mumbai,0.8,50,decreasing,A
SKU1615,11.3,80,904,2,90,210,medium,none,Pune,0.4,35,decreasing,B
SKU1616,17.9,55,989,2,90,205,medium,none,Pune,0.5,40,decreasing,B
SKU1617,10.5,85,893,6,210,205,medium,none,Mumbai,0.7,45,decreasing,A
SKU1618,8.5,90,765,2,90,200,medium,none,Pune,0.3,30,decreasing,B
SKU1619,16.7,60,1002,2,90,195,medium,none,Pune,0.5,35,decreasing,B
SKU1620,13.1,75,982,6,210,195,medium,none,Mumbai,0.6,40,decreasing,A
SKU1621,6.9,100,690,2,90,190,medium,none,Pune,0.2,25,decreasing,B
SKU1622,14.2,65,923,2,90,185,medium,none,Pune,0.4,30,decreasing,B
SKU1623,11.7,70,819,6,210,185,medium,none,Mumbai,0.5,35,decreasing,A
SKU1624,5.3,95,505,2,90,180,medium,none,Pune,0.1,20,decreasing,B
SKU1625,12.9,75,967,2,90,175,medium,none,Pune,0.3,25,decreasing,B
SKU1626,9.9,80,792,6,210,175,medium,none,Mumbai,0.4,30,decreasing,A
SKU1627,4.5,105,472,2,90,170,medium,none,Pune,0.1,15,decreasing,B
SKU1628,10.3,75,772,2,90,165,medium,none,Pune,0.2,20,decreasing,B
SKU1629,7.7,90,693,6,210,165,medium,none,Mumbai,0.3,25,decreasing,A
SKU1630,3.1,115,357,2,90,160,medium,none,Pune,0.1,10,decreasing,B
SKU1631,9.9,70,693,2,90,155,medium,none,Pune,0.2,15,decreasing,B
SKU1632,7.5,75,563,6,210,155,medium,none,Mumbai,0.2,20,decreasing,A
SKU1633,2.7,95,256,2,90,150,medium,none,Pune,0.1,5,decreasing,B
SKU1634,7.3,60,438,2,90,145,medium,none,Pune,0.2,10,decreasing,B
SKU1635,6.1,70,427,6,210,145,medium,none,Mumbai,0.2,15,decreasing,A
SKU1636,1.9,85,161,2,90,140,medium,none,Pune,0.1,5,decreasing,B
SKU1637,6.5,55,358,2,90,135,medium,none,Pune,0.1,10,decreasing,B
SKU1638,5.1,65,332,6,210,135,medium,none,Mumbai,0.1,15,decreasing,A
SKU1639,1.3,80,104,2,90,130,medium,none,Pune,0.1,5,decreasing,B
SKU1640,5.7,50,285,2,90,125,medium,none,Pune,0.1,10,decreasing,B
SKU1641,4.3,60,258,6,210,125,medium,none,Mumbai,0.1,15,decreasing,A
SKU1642,0.9,75,67,2,90,120,medium,none,Pune,0,5,decreasing,B
SKU1643,4.9,55,269,2,90,115,medium,none,Pune,0.1,10,decreasing,B
SKU1644,3.7,65,241,6,210,115,medium,none,Mumbai,0,15,decreasing,A
SKU1645,0.5,70,35,2,90,110,medium,none,Pune,0,5,decreasing,B
SKU1646,3.3,60,198,2,90,105,medium,none,Pune,0,10,decreasing,B
SKU1647,2.1,65,137,6,210,105,medium,none,Mumbai,0,15,decreasing,A
SKU1648,0.3,75,23,2,90,100,medium,none,Pune,0,5,decreasing,B
SKU1649,2.5,55,138,2,90,95,medium,none,Pune,0,10,decreasing,B
SKU1650,1.5,60,90,6,210,95,medium,none,Mumbai,0,15,decreasing,A
SKU1651,3.6,55,198,2,90,90,medium,none,Pune,0,10,decreasing,B
SKU1652,2.4,60,144,6,210,90,medium,none,Mumbai,0,15,decreasing,A
SKU1653,0.7,70,49,2,90,85,medium,none,Pune,0,5,decreasing,B
SKU1654,3,50,150,2,90,80,medium,none,Pune,0,10,decreasing,B
SKU1655,2.2,55,121,6,210,80,medium,none,Mumbai,0,15,decreasing,A
SKU1656,0.1,75,7,2,90,75,medium,none,Pune,0,5,decreasing,B
SKU1657,2.6,45,117,2,90,70,medium,none,Pune,0,10,decreasing,B
SKU1658,2,50,100,6,210,70,medium,none,Mumbai,0,15,decreasing,A
SKU1659,0.2,65,13,2,90,65,medium,none,Pune,0,5,decreasing,B
SKU1660,2.9,40,116,2,90,60,medium,none,Pune,0,10,decreasing,B
SKU1661,2.3,45,103,6,210,60,medium,none,Mumbai,0,15,decreasing,A
SKU1662,0.3,60,18,2,90,55,medium,none,Pune,0,5,decreasing,B
SKU1663,3.2,35,112,2,90,50,medium,none,Pune,0,10,decreasing,B
SKU1664,2.6,40,104,6,210,50,medium,none,Mumbai,0,15,decreasing,A
SKU1665,0.4,55,22,2,90,45,medium,none,Pune,0,5,decreasing,B
SKU1666,3.5,30,105,2,90,40,medium,none,Pune,0,10,decreasing,B
SKU1667,2.9,35,101,6,210,40,medium,none,Mumbai,0,15,decreasing,A
SKU1668,0.5,50,25,2,90,35,medium,none,Pune,0,5,decreasing,B
SKU1669,3.8,25,95,2,90,30,medium,none,Pune,0,10,decreasing,B
SKU1670,3.2,30,96,6,210,30,medium,none,Mumbai,0,15,decreasing,A
SKU1671,0.6,45,27,2,90,25,medium,none,Pune,0,5,decreasing,B
SKU1672,4.1,20,82,2,90,20,medium,none,Pune,0,10,decreasing,B
SKU1673,3.6,25,90,6,210,20,medium,none,Mumbai,0,15,decreasing,A
SKU1674,0.7,40,28,2,90,15,medium,none,Pune,0,5,decreasing,B
SKU1675,4.4,15,66,2,90,10,medium,none,Pune,0,10,decreasing,B
SKU1676,4,20,80,6,210,10,medium,none,Mumbai,0,15,decreasing,A
SKU1677,0.9,35,32,2,90,5,medium,none,Pune,0,5,decreasing,B
SKU1678,4.6,10,46,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1679,4.2,15,63,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1680,0.1,30,3,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1681,4.8,5,24,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1682,4.4,10,44,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1683,0.2,25,5,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1684,4.9,2,9,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1685,4.5,5,23,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1686,0.1,20,1,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1687,5,1,5,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1688,4.6,2,9,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1689,0,15,0,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1690,0,1,0,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1691,0,5,0,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1692,0,10,0,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1693,0,2,0,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1694,0,5,0,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1695,0,1,0,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1696,0,2,0,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1697,0,5,0,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1698,0,10,0,2,90,0,medium,none,Pune,0,5,decreasing,B
SKU1699,0,2,0,2,90,0,medium,none,Pune,0,10,decreasing,B
SKU1700,0,5,0,6,210,0,medium,none,Mumbai,0,15,decreasing,A
SKU1701,2.3,40,92,2,90,85,medium,none,Pune,0.1,9,decreasing,B
SKU1702,1.5,45,66,,90,80,medium,none,Pune,0.2,12,decreasing,B
SKU1703,0.9,50,45,6,210,75,medium,none,Mumbai,0.3,15,decreasing,A
SKU1704,1.8,35,63,2,90,,medium,none,Pune,0.1,10,decreasing,B
SKU1705,2.1,30,63,2,90,65,medium,none,Pune,0.2,13,decreasing,B
SKU1706,1.2,40,,6,210,60,medium,none,Mumbai,0.3,20,decreasing,A
SKU1707,0.8,28,37,2,90,55,medium,none,Pune,0.1,11,decreasing,B
SKU1708,2.5,25,63,2,90,50,medium,none,Pune,0.2,14,decreasing,B
SKU1709,1.4,,54,6,210,45,medium,none,Mumbai,0.3,18,decreasing,A
SKU1710,0.5,22,28,2,90,40,medium,none,Pune,0.1,12,decreasing,B
SKU1711,2.7,20,54,2,90,35,medium,none,Pune,0.2,17,decreasing,B
SKU1712,1,30,27,6,210,30,medium,none,Mumbai,0.3,16,decreasing,A
SKU1713,0.7,18,22,2,90,25,medium,none,Pune,0.1,15,decreasing,B
SKU1714,2.9,15,45,2,90,20,medium,none,Pune,0.2,20,decreasing,B
SKU1715,1.8,25,18,6,210,15,medium,none,Mumbai,0.3,14,decreasing,A
SKU1716,0.4,16,11,2,90,10,medium,none,Pune,0.1,13,decreasing,B
SKU1717,3.2,10,32,2,90,5,medium,none,Pune,0.2,23,decreasing,B
SKU1718,2.1,20,21,6,210,,medium,none,Mumbai,0.3,12,decreasing,A
SKU1719,0.3,12,6,2,90,0,medium,none,Pune,0.1,16,decreasing,B
SKU1720,3.5,5,18,2,90,5,medium,none,Pune,0.2,27,decreasing,B
SKU1721,1.5,15,9,6,210,15,medium,none,Mumbai,0.3,10,decreasing,A
SKU1722,,8,3,2,90,10,medium,none,Pune,0.1,19,decreasing,B
SKU1723,3.7,2,9,2,90,15,medium,none,Pune,0.2,31,decreasing,B
SKU1724,2.5,,6,6,210,20,medium,none,Mumbai,0.3,8,decreasing,A
SKU1725,0.2,4,2,2,90,25,medium,none,Pune,0.1,22,decreasing,B
SKU1726,4,1,6,2,90,,medium,none,Pune,0.2,37,decreasing,B
SKU1727,2.9,3,5,6,210,5,medium,none,Mumbai,0.3,6,decreasing,A
SKU1728,0.1,,1,2,90,30,medium,none,Pune,0.1,25,decreasing,B
SKU1729,4.2,1,3,2,90,35,medium,none,Pune,0.2,41,decreasing,B
SKU1730,3.3,,4,6,210,40,medium,none,Mumbai,0.3,4,decreasing,A
SKU1731,0.05,2,1,2,90,45,medium,none,Pune,0.1,28,decreasing,B
SKU1732,4.5,,3,2,90,50,medium,none,Pune,0.2,46,decreasing,B
SKU1733,3.8,1,2,6,210,50,medium,none,Mumbai,0.3,3,decreasing,A
SKU1734,0.02,,0,2,90,55,medium,none,Pune,0.1,32,decreasing,B
SKU1735,4.8,1,2,2,90,60,medium,none,Pune,0.2,51,decreasing,B
SKU1736,3.9,,1,6,210,,medium,none,Mumbai,0.3,2,decreasing,A
SKU1737,0.01,1,,2,90,65,medium,none,Pune,0.1,37,decreasing,B
SKU1738,4.9,,1,2,90,,medium,none,Pune,0.2,57,decreasing,B
SKU1739,4,1,1,6,210,70,medium,none,Mumbai,0.3,1,decreasing,A
SKU1740,0.01,,0,2,90,75,medium,none,Pune,0.1,43,decreasing,B
SKU1741,5,,1,2,90,80,medium,none,Pune,0.2,66,decreasing,B
SKU1742,4.1,1,1,6,210,85,medium,none,Mumbai,0.3,0,decreasing,A
SKU1743,0.01,,0,2,90,90,medium,none,Pune,0.1,49,decreasing,B
SKU1744,5.1,1,1,2,90,95,medium,none,Pune,0.2,77,decreasing,B
SKU1745,4.2,,1,6,210,95,medium,none,Mumbai,0.3,,decreasing,A
SKU1746,0.01,1,1,2,90,0,medium,none,Pune,0.1,,decreasing,B
SKU1747,5.2,,1,2,90,0,medium,none,Pune,0.2,,decreasing,B
SKU1748,4.3,1,1,6,210,0,medium,none,Mumbai,0.3,,decreasing,A
SKU1749,0.01,,0,2,90,0,medium,none,Pune,0.1,,decreasing,B
SKU1750,5.3,,1,2,90,0,medium,none,Pune,0.2,,decreasing,B
SKU1751,2.5,38,,3,75,65,medium,none,Pune,0.1,14,increasing,B
SKU1752,,48,71,3,225,60,medium,none,Mumbai,0.2,12,increasing,A
SKU1753,0.8,53,,2,75,55,medium,none,Pune,0.3,9,increasing,B
SKU1754,2,,68,3,75,50,medium,none,Pune,0.1,11,increasing,B
SKU1755,2.2,28,,2,75,,medium,none,Mumbai,0.2,10,increasing,A
SKU1756,1.1,,62,3,225,40,medium,none,Pune,0.3,8,increasing,B
SKU1757,0.7,22,,2,75,30,medium,none,Pune,0.1,10,increasing,B
SKU1758,2.6,,55,3,75,25,medium,none,Mumbai,0.2,9,increasing,A
SKU1759,1.3,18,,2,75,20,medium,none,Pune,0.3,7,increasing,B
SKU1760,0.4,,48,3,225,15,medium,none,Pune,0.1,8,increasing,B
SKU1761,2.8,13,,2,75,10,medium,none,Mumbai,0.2,7,increasing,A
SKU1762,1.7,,44,3,75,5,medium,none,Pune,0.3,6,increasing,B
SKU1763,0.2,8,,2,75,0,medium,none,Pune,0.1,7,increasing,B
SKU1764,3.1,,38,3,225,0,medium,none,Mumbai,0.2,6,increasing,A
SKU1765,2.2,3,,2,75,,medium,none,Pune,0.3,5,increasing,B
SKU1766,0.5,,32,3,75,,medium,none,Pune,0.1,6,increasing,B
SKU1767,3.5,1,,2,75,,medium,none,Mumbai,0.2,5,increasing,A
SKU1768,2.5,,28,3,225,,medium,none,Pune,0.3,4,increasing,B
SKU1769,0.7,,22,2,75,,medium,none,Pune,0.1,5,increasing,B
SKU1770,3.8,1,,2,75,,medium,none,Mumbai,0.2,4,increasing,A
SKU1771,2.8,,18,3,225,,medium,none,Pune,0.3,3,increasing,B
SKU1772,0.8,,14,2,75,,medium,none,Pune,0.1,4,increasing,B
SKU1773,4,1,,2,75,,medium,none,Mumbai,0.2,3,increasing,A
SKU1774,2.9,,10,3,225,,medium,none,Pune,0.3,2,increasing,B
SKU1775,1,,7,2,75,,medium,none,Pune,0.1,3,increasing,B
SKU1776,4.2,1,,2,75,,medium,none,Mumbai,0.2,2,increasing,A
SKU1777,3.1,,5,3,225,,medium,none,Pune,0.3,1,increasing,B
SKU1778,1.2,,3,2,75,,medium,none,Pune,0.1,2,increasing,B
SKU1779,4.4,1,,2,75,,medium,none,Mumbai,0.2,1,increasing,A
SKU1780,3.3,,2,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1781,1.4,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1782,4.6,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1783,3.5,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1784,1.6,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1785,4.8,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1786,3.7,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1787,1.8,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1788,4.9,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1789,3.8,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1790,1.9,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1791,5,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1792,4,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1793,2,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1794,5.1,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1795,4.1,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1796,2.1,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1797,5.2,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1798,4.2,,1,3,225,,medium,none,Pune,0.3,,increasing,B
SKU1799,2.2,,1,2,75,,medium,none,Pune,0.1,,increasing,B
SKU1800,5.3,1,,2,75,,medium,none,Mumbai,0.2,,increasing,A
SKU1801,2.3,40,92,2,90,85,medium,none,Pune,0.1,9,decreasing,B
SKU1802,1.5,45,66,1,90,80,medium,none,Pune,0.2,12,decreasing,B
SKU1803,0.9,50,45,6,210,75,medium,none,Mumbai,0.3,15,decreasing,A
SKU1804,1.8,35,63,2,90,80,medium,none,Pune,0.1,10,decreasing,B
SKU1805,2.1,30,63,2,90,65,medium,none,Pune,0.2,13,decreasing,B
SKU1806,1.2,40,85,6,210,60,medium,none,Mumbai,0.3,20,decreasing,A
SKU1807,0.8,28,37,2,90,55,medium,none,Pune,0.1,11,decreasing,B
SKU1808,2.5,25,63,2,90,50,medium,none,Pune,0.2,14,decreasing,B
SKU1809,1.4,45,54,6,210,45,medium,none,Mumbai,0.3,18,decreasing,A
SKU1810,0.5,22,28,2,90,40,medium,none,Pune,0.1,12,decreasing,B
SKU1811,2.7,20,54,2,90,35,medium,none,Pune,0.2,17,decreasing,B
SKU1812,1,30,27,6,210,30,medium,none,Mumbai,0.3,16,decreasing,A
SKU1813,0.7,18,22,2,90,25,medium,none,Pune,0.1,15,decreasing,B
SKU1814,2.9,15,45,2,90,20,medium,none,Pune,0.2,20,decreasing,B
SKU1815,1.8,25,18,6,210,15,medium,none,Mumbai,0.3,14,decreasing,A
SKU1816,0.4,16,11,2,90,10,medium,none,Pune,0.1,13,decreasing,B
SKU1817,3.2,10,32,2,90,5,medium,none,Pune,0.2,23,decreasing,B
SKU1818,2.1,20,21,6,210,5,medium,none,Mumbai,0.3,12,decreasing,A
SKU1819,0.3,12,6,2,90,0,medium,none,Pune,0.1,16,decreasing,B
SKU1820,3.5,5,18,2,90,5,medium,none,Pune,0.2,27,decreasing,B
SKU1821,1.5,15,9,6,210,15,medium,none,Mumbai,0.3,10,decreasing,A
SKU1822,2.5,8,20,2,90,20,medium,none,Pune,0.1,19,decreasing,B
SKU1823,1.3,22,15,6,210,22,medium,none,Mumbai,0.2,21,decreasing,A
SKU1824,3.7,12,25,2,90,12,medium,none,Pune,0.3,25,decreasing,B
SKU1825,2.2,10,17,6,210,10,medium,none,Mumbai,0.1,22,decreasing,A
SKU1826,1.9,14,19,2,90,14,medium,none,Pune,0.2,24,decreasing,B
SKU1827,3,6,21,2,90,6,medium,none,Pune,0.3,26,decreasing,B
SKU1828,1.7,8,14,6,210,8,medium,none,Mumbai,0.1,23,decreasing,A
SKU1829,2.8,5,16,2,90,5,medium,none,Pune,0.2,28,decreasing,B
SKU1830,2,7,12,6,210,7,medium,none,Mumbai,0.3,30,decreasing,A
SKU1831,1.4,6,15,2,90,6,medium,none,Pune,0.1,29,decreasing,B
SKU1832,3.1,4,18,2,90,4,medium,none,Pune,0.2,32,decreasing,B
SKU1833,1.9,5,11,6,210,5,medium,none,Mumbai,0.3,31,decreasing,A
SKU1834,2.7,3,14,2,90,3,medium,none,Pune,0.1,35,decreasing,B
SKU1835,2.2,4,10,6,210,4,medium,none,Mumbai,0.2,34,decreasing,A
SKU1836,1.5,3,12,2,90,3,medium,none,Pune,0.3,36,decreasing,B
SKU1837,2.6,2,13,2,90,2,medium,none,Pune,0.1,40,decreasing,B
SKU1838,1.3,2,9,6,210,2,medium,none,Mumbai,0.2,38,decreasing,A
SKU1839,3,1,10,2,90,1,medium,none,Pune,0.3,42,decreasing,B
SKU1840,1.8,1,8,6,210,1,medium,none,Mumbai,0.1,44,decreasing,A
SKU1841,2.3,1,9,2,90,1,medium,none,Pune,0.2,48,decreasing,B
SKU1842,2,1,7,6,210,1,medium,none,Mumbai,0.3,50,decreasing,A
SKU1843,1.2,1,7,2,90,1,medium,none,Pune,0.1,52,decreasing,B
SKU1844,2.8,1,6,6,210,1,medium,none,Pune,0.2,55,decreasing,B
SKU1845,1.5,1,6,2,90,1,medium,none,Mumbai,0.3,58,decreasing,A
SKU1846,2.9,1,5,6,210,1,medium,none,Pune,0.1,60,decreasing,B
SKU1847,1.4,1,5,2,90,1,medium,none,Pune,0.2,62,decreasing,B
SKU1848,3.2,1,4,6,210,1,medium,none,Mumbai,0.3,65,decreasing,A
SKU1849,1.7,1,4,2,90,1,medium,none,Pune,0.1,68,decreasing,B
SKU1850,3.5,1,3,6,210,1,medium,none,Pune,0.2,70,decreasing,B
SKU1851,2.3,40,92,2,90,85,medium,none,Pune,0.1,9,decreasing,B
SKU1852,1.5,45,66,1,90,80,medium,none,Pune,0.2,12,decreasing,B
SKU1853,0.9,50,45,6,210,75,medium,none,Mumbai,0.3,15,decreasing,A
SKU1854,1.8,35,63,2,90,80,medium,none,Pune,0.1,10,decreasing,B
SKU1855,2.1,30,63,2,90,65,medium,none,Pune,0.2,13,decreasing,B
SKU1856,1.2,40,85,6,210,60,medium,none,Mumbai,0.3,20,decreasing,A
SKU1857,0.8,28,37,2,90,55,medium,none,Pune,0.1,11,decreasing,B
SKU1858,2.5,25,63,2,90,50,medium,none,Pune,0.2,14,decreasing,B
SKU1859,1.4,45,54,6,210,45,medium,none,Mumbai,0.3,18,decreasing,A
SKU1860,0.5,22,28,2,90,40,medium,none,Pune,0.1,12,decreasing,B
SKU1861,2.7,20,54,2,90,35,medium,none,Pune,0.2,17,decreasing,B
SKU1862,1,30,27,6,210,30,medium,none,Mumbai,0.3,16,decreasing,A
SKU1863,0.7,18,22,2,90,25,medium,none,Pune,0.1,15,decreasing,B
SKU1864,2.9,15,45,2,90,20,medium,none,Pune,0.2,20,decreasing,B
SKU1865,1.8,25,18,6,210,15,medium,none,Mumbai,0.3,14,decreasing,A
SKU1866,0.4,16,11,2,90,10,medium,none,Pune,0.1,13,decreasing,B
SKU1867,3.2,10,32,2,90,5,medium,none,Pune,0.2,23,decreasing,B
SKU1868,2.1,20,21,6,210,5,medium,none,Mumbai,0.3,12,decreasing,A
SKU1869,0.3,12,6,2,90,0,medium,none,Pune,0.1,16,decreasing,B
SKU1870,3.5,5,18,2,90,5,medium,none,Pune,0.2,27,decreasing,B
SKU1871,1.5,15,9,6,210,15,medium,none,Mumbai,0.3,10,decreasing,A
SKU1872,2.5,8,20,2,90,20,medium,none,Pune,0.1,19,decreasing,B
SKU1873,1.3,22,15,6,210,22,medium,none,Mumbai,0.2,21,decreasing,A
SKU1874,3.7,12,25,2,90,12,medium,none,Pune,0.3,25,decreasing,B
SKU1875,2.2,10,17,6,210,10,medium,none,Mumbai,0.1,22,decreasing,A
SKU1876,1.9,14,19,2,90,14,medium,none,Pune,0.2,24,decreasing,B
SKU1877,3,6,21,2,90,6,medium,none,Pune,0.3,26,decreasing,B
SKU1878,1.7,8,14,6,210,8,medium,none,Mumbai,0.1,23,decreasing,A
SKU1879,2.8,5,16,2,90,5,medium,none,Pune,0.2,28,decreasing,B
SKU1880,2,7,12,6,210,7,medium,none,Mumbai,0.3,30,decreasing,A
SKU1881,1.4,6,15,2,90,6,medium,none,Pune,0.1,29,decreasing,B
SKU1882,3.1,4,18,2,90,4,medium,none,Pune,0.2,32,decreasing,B
SKU1883,1.9,5,11,6,210,5,medium,none,Mumbai,0.3,31,decreasing,A
SKU1884,2.7,3,14,2,90,3,medium,none,Pune,0.1,35,decreasing,B
SKU1885,2.2,4,10,6,210,4,medium,none,Mumbai,0.2,34,decreasing,A
SKU1886,1.5,3,12,2,90,3,medium,none,Pune,0.3,36,decreasing,B
SKU1887,2.6,2,13,2,90,2,medium,none,Pune,0.1,40,decreasing,B
SKU1888,1.3,2,9,6,210,2,medium,none,Mumbai,0.2,38,decreasing,A
SKU1889,3,1,10,2,90,1,medium,none,Pune,0.3,42,decreasing,B
SKU1890,1.8,1,8,6,210,1,medium,none,Mumbai,0.1,44,decreasing,A
SKU1891,2.3,1,9,2,90,1,medium,none,Pune,0.2,48,decreasing,B
SKU1892,2,1,7,6,210,1,medium,none,Mumbai,0.3,50,decreasing,A
SKU1893,1.2,1,7,2,90,1,medium,none,Pune,0.1,52,decreasing,B
SKU1894,2.8,1,6,6,210,1,medium,none,Pune,0.2,55,decreasing,B
SKU1895,1.5,1,6,2,90,1,medium,none,Mumbai,0.3,58,decreasing,A
SKU1896,2.9,1,5,6,210,1,medium,none,Pune,0.1,60,decreasing,B
SKU1897,1.4,1,5,2,90,1,medium,none,Pune,0.2,62,decreasing,B
SKU1898,3.2,1,4,6,210,1,medium,none,Mumbai,0.3,65,decreasing,A
SKU1899,1.7,1,4,2,90,1,medium,none,Pune,0.1,68,decreasing,B
SKU1900,3.5,1,3,6,210,1,medium,none,Pune,0.2,70,decreasing,B
SKU1901,19.6,135,2645,6,180,105,medium,none,Mumbai,4.2,110,increasing,A
SKU1902,16.2,155,2510,2,90,90,medium,none,Pune,3.8,75,decreasing,B
SKU1903,30.5,85,2601,4,210,100,medium,none,Chennai,4,145,increasing,A
SKU1904,28,110,3080,3,60,120,low,none,Kolkata,4.5,95,decreasing,A
SKU1905,10.8,160,1728,5,240,65,medium,seasonal,Banglore,3.5,100,increasing,C
SKU1906,22.7,105,2383,1,90,105,medium,none,Delhi,4.3,95,decreasing,A
SKU1907,20.5,130,2665,6,150,110,medium,none,Mumbai,4.1,120,increasing,A
SKU1908,15.9,150,2385,2,60,85,medium,none,Pune,3.7,80,decreasing,B
SKU1909,18.6,145,2697,6,180,100,medium,none,Mumbai,4.4,112,increasing,A
SKU1910,14.3,165,2359,2,90,95,medium,none,Pune,4,77,decreasing,B
SKU1911,29.5,95,2805,4,210,115,medium,none,Chennai,4.2,152,increasing,A
SKU1912,26.8,120,3216,3,60,125,low,none,Kolkata,4.7,98,decreasing,A
SKU1913,11.5,175,2013,5,240,70,medium,seasonal,Banglore,3.8,105,increasing,C
SKU1914,24.6,100,2460,1,90,115,medium,none,Delhi,4.5,97,decreasing,A
SKU1915,22.3,125,2787,6,150,120,medium,none,Mumbai,4.3,125,increasing,A
SKU1916,17.8,155,2759,2,60,90,medium,none,Pune,3.6,82,decreasing,B
SKU1917,19.2,140,2688,4,210,105,medium,none,Chennai,4.1,138,increasing,A
SKU1918,13.4,180,2412,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU1919,9.7,200,1940,5,240,75,medium,seasonal,Banglore,3.4,115,increasing,C
SKU1920,25.1,115,2886,1,90,110,medium,none,Delhi,4.2,120,decreasing,A
SKU1921,20.1,135,2703,6,150,115,medium,none,Mumbai,4.2,105,increasing,A
SKU1922,15.6,165,2574,2,90,85,medium,none,Pune,3.7,78,decreasing,B
SKU1923,28.4,105,2982,4,210,120,medium,none,Chennai,4,140,increasing,A
SKU1924,27,115,3105,3,60,125,low,none,Kolkata,4.6,100,decreasing,A
SKU1925,12.8,185,2370,5,240,70,medium,seasonal,Banglore,3.6,110,increasing,C
SKU1926,23.7,110,2610,1,90,105,medium,none,Delhi,4.4,108,decreasing,A
SKU1927,21.4,130,2782,6,150,110,medium,none,Mumbai,4.2,118,increasing,A
SKU1928,16.7,160,2672,2,90,90,medium,none,Pune,3.9,85,decreasing,B
SKU1929,19.9,145,2880,4,210,110,medium,none,Chennai,4.1,130,increasing,A
SKU1930,14.1,175,2467,3,60,105,low,none,Kolkata,3.8,98,decreasing,A
SKU1931,10.5,195,2047,5,240,80,medium,seasonal,Banglore,3.5,120,increasing,C
SKU1932,26.3,100,2630,1,90,115,medium,none,Delhi,4.3,110,decreasing,A
SKU1933,23.2,120,2784,6,150,120,medium,none,Mumbai,4.2,112,increasing,A
SKU1934,17.5,155,2712,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU1935,18.9,135,2551,4,210,100,medium,none,Chennai,4,140,increasing,A
SKU1936,12.1,185,2239,3,60,95,low,none,Kolkata,3.5,100,decreasing,A
SKU1937,8.4,205,1722,5,240,75,medium,seasonal,Banglore,3.4,115,increasing,C
SKU1938,24.5,105,2573,1,90,110,medium,none,Delhi,4.1,120,decreasing,A
SKU1939,20.3,125,2538,6,150,105,medium,none,Mumbai,4,90,increasing,A
